   Step           Lx          Atoms         Temp          PotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz      
     20000   8.4883642             64   282.37595     -420.49849      8.4883642      8.4883642      8.4883642      18547.852      21947.492      19205.828      14490.237    
     20100   8.4884199             64   338.44764     -421.03017      8.4884199      8.4884199      8.4884199      15639.296      17673.066      16991.472      12253.351    
     20200   8.4884759             64   255.06616     -420.84796      8.4884759      8.4884759      8.4884759      15132.343      16847.539      14827.003      13722.487    
     20300   8.4885322             64   288.9655      -421.37824      8.4885322      8.4885322      8.4885322      12722.314      16472.897      11123.838      10570.206    
     20400   8.4885887             64   292.39702     -421.10872      8.4885887      8.4885887      8.4885887      14529.953      13972.402      16319.729      13297.727    
     20500   8.4886456             64   304.77135     -420.72332      8.4886456      8.4886456      8.4886456      16677.278      16852.007      16312.587      16867.239    
     20600   8.4887027             64   311.19081     -420.77371      8.4887027      8.4887027      8.4887027      15929.815      16996.345      10409.491      20383.609    
     20700   8.4887602             64   319.64319     -421.01929      8.4887602      8.4887602      8.4887602      14584.669      13068.841      13814.713      16870.453    
     20800   8.4888179             64   315.6283      -421.2553       8.4888179      8.4888179      8.4888179      12923.328      14454.747      12852.199      11463.039    
     20900   8.488876              64   224.2146      -420.7672       8.488876       8.488876       8.488876       14823.777      14396.427      13681.332      16393.573    
     21000   8.4889343             64   294.21739     -421.3942       8.4889343      8.4889343      8.4889343      11592.288      14175.95       10754.283      9846.6296    
     21100   8.4889928             64   276.06031     -420.73594      8.4889928      8.4889928      8.4889928      16206.674      18634.831      11815.787      18169.403    
     21200   8.4890517             64   308.24443     -420.62358      8.4890517      8.4890517      8.4890517      17275.071      21562.189      16455.219      13807.804    
     21300   8.4891108             64   332.72858     -420.86163      8.4891108      8.4891108      8.4891108      15497.34       16205.368      16230.943      14055.707    
     21400   8.4891703             64   286.31131     -420.91728      8.4891703      8.4891703      8.4891703      14616.171      16769.588      13460.779      13618.145    
     21500   8.4892301             64   253.99513     -421.04618      8.4892301      8.4892301      8.4892301      13200.433      15869.362      14216.678      9515.2601    
     21600   8.4892901             64   305.18496     -421.3572       8.4892901      8.4892901      8.4892901      11687.259      12412.68       11996.074      10653.023    
     21700   8.4893503             64   276.46022     -420.93227      8.4893503      8.4893503      8.4893503      14090.391      16386.519      11261.959      14622.695    
     21800   8.4894109             64   262.37807     -420.58544      8.4894109      8.4894109      8.4894109      15736.16       12268.163      16931.264      18009.051    
     21900   8.4894717             64   314.57597     -420.76917      8.4894717      8.4894717      8.4894717      15287.321      13633.111      14390.311      17838.542    
     22000   8.4895328             64   279.09589     -420.33275      8.4895328      8.4895328      8.4895328      17396.858      17476.458      19709.422      15004.694    
     22100   8.4895942             64   304.01724     -420.64972      8.4895942      8.4895942      8.4895942      16228.379      12896.491      19056.829      16731.816    
     22200   8.4896559             64   307.47534     -421.17164      8.4896559      8.4896559      8.4896559      12994.18       13465.88       10084.333      15432.325    
     22300   8.4897179             64   271.87184     -421.07483      8.4897179      8.4897179      8.4897179      13077.621      16012.731      12208.096      11012.036    
     22400   8.4897802             64   260.28545     -420.77151      8.4897802      8.4897802      8.4897802      14841.883      14762.048      17129.093      12634.509    
     22500   8.4898427             64   347.35054     -420.86617      8.4898427      8.4898427      8.4898427      15040.611      15553.66       12839.791      16728.381    
     22600   8.4899055             64   311.78379     -420.55103      8.4899055      8.4899055      8.4899055      17110.964      18402.028      12423.251      20507.614    
     22700   8.4899686             64   284.09891     -420.5846       8.4899686      8.4899686      8.4899686      15986.564      17222.308      13235.726      17501.66     
